Order_ID,Order_Date,Store_ID,Store_Name,Region,State,City,Product_ID,Product_Name,Product_Category,Beverage_Size,Temperature,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Method,Customer_Type,Promo_Flag,Loyalty_Member,Order_Status,Weather,Daypart
ORD-101171,8/14/2023,DK009,Dunkins Store DK009,South,Texas,Dallas,B008,Black Tea,Tea,Small,Hot,1,2.56,0,2.56,0.54,2.02,Drive-Thru,Credit Card,New,Yes,No,Completed,Sunny,Morning
ORD-101172,5/26/2024,DK015,Dunkins Store DK015,South,Florida,Miami,B008,Black Tea,Tea,Medium,Hot,1,3.19,0.05,3.03,0.6,2.43,Mobile App,Cash,Returning,Yes,No,Completed,Cold,Morning
ORD-101173,11/5/2023,DK026,Dunkins Store DK026,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,3,5.46,0.2,13.1,4.61,8.49,Mobile App,Gift Card,New,Yes,No,Completed,Rainy,Morning
ORD-101174,11/21/2024,DK012,Dunkins Store DK012,Midwest,Indiana,Indianapolis,B004,Latte,Espresso,Medium,Hot,1,5.1,0.15,4.33,1.25,3.08,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Rainy,Evening
ORD-101175,7/27/2024,DK001,Dunkins Store DK001,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Small,Iced,2,4.14,0.1,7.45,2.12,5.33,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101176,12/2/2024,DK025,Dunkins Store DK025,Midwest,Indiana,Indianapolis,B007,Matcha Latte,Tea,Small,Iced,2,4.93,0,9.86,2.85,7.01,Drive-Thru,Mobile Wallet,New,No,Yes,Completed,Cold,Evening
ORD-101177,9/18/2024,DK015,Dunkins Store DK015,Midwest,Ohio,Columbus,B004,Latte,Espresso,Small,Hot,2,4.18,0.2,6.69,2.34,4.35,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Cold,Morning
ORD-101178,11/2/2024,DK030,Dunkins Store DK030,Midwest,Michigan,Detroit,B003,Cold Brew,Coffee,Small,Iced,5,3.97,0.2,15.88,4.98,10.9,In-Store,Debit Card,New,Yes,Yes,Completed,Cold,Morning
ORD-101179,1/29/2023,DK010,Dunkins Store DK010,Northeast,New York,New York,B011,Strawberry Refresher,Refreshers,Small,Iced,1,3.95,0.2,3.16,1.06,2.1,Drive-Thru,Mobile Wallet,New,Yes,No,Completed,Cold,Morning
ORD-101180,2/6/2023,DK004,Dunkins Store DK004,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Large,Hot,2,3.32,0,0,0,0,Mobile App,Cash,Returning,No,Yes,Cancelled,Rainy,Morning
ORD-101181,12/19/2023,DK016,Dunkins Store DK016,Northeast,New York,New York,B001,Original Blend Coffee,Coffee,Small,Hot,1,2.39,0.15,2.03,0.67,1.36,Mobile App,Credit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101182,12/10/2023,DK007,Dunkins Store DK007,West,California,Los Angeles,B006,Americano,Espresso,Medium,Hot,6,3.79,0,22.74,4.5,18.24,Drive-Thru,Debit Card,Returning,No,Yes,Completed,Sunny,Afternoon
ORD-101183,12/20/2023,DK011,Dunkins Store DK011,Midwest,Michigan,Detroit,F003,Muffin,Bakery,NA,NA,3,3.22,0.1,8.69,2.23,6.46,Delivery,Cash,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-101184,9/3/2024,DK026,Dunkins Store DK026,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Medium,Iced,1,4.44,0.2,3.55,1.18,2.37,In-Store,Mobile Wallet,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101185,8/14/2024,DK006,Dunkins Store DK006,Northeast,New Jersey,Jersey City,B003,Cold Brew,Coffee,Large,Iced,2,4.63,0.15,7.87,1.91,5.96,In-Store,Cash,New,Yes,Yes,Completed,Sunny,Morning
ORD-101186,7/21/2023,DK011,Dunkins Store DK011,Northeast,New Jersey,Jersey City,B001,Original Blend Coffee,Coffee,Medium,Hot,1,3.1,0.2,2.48,0.59,1.89,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Cold,Evening
ORD-101187,4/14/2023,DK008,Dunkins Store DK008,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,5.9,0.2,4.72,1.53,3.19,Delivery,Cash,Returning,Yes,No,Completed,Cold,Morning
ORD-101188,4/23/2023,DK004,Dunkins Store DK004,Northeast,New York,New York,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.34,0.2,2.67,0.92,1.75,In-Store,Credit Card,New,Yes,No,Completed,Cold,Morning
ORD-101189,8/29/2024,DK006,Dunkins Store DK006,South,Texas,Dallas,B004,Latte,Espresso,Small,Iced,1,4.24,0.2,3.39,1.18,2.21,Mobile App,Gift Card,New,Yes,Yes,Completed,Snowy,Evening
ORD-101190,7/26/2024,DK029,Dunkins Store DK029,Midwest,Illinois,Chicago,B005,Cappuccino,Espresso,Large,Hot,2,5.31,0.15,9.03,2.5,6.53,Mobile App,Credit Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-101191,8/9/2023,DK006,Dunkins Store DK006,Midwest,Illinois,Chicago,B004,Latte,Espresso,Medium,Iced,2,5.02,0,10.04,2.54,7.5,Drive-Thru,Credit Card,New,No,No,Completed,Sunny,Morning
ORD-101192,4/25/2024,DK007,Dunkins Store DK007,West,Washington,Seattle,B006,Americano,Espresso,Small,Hot,4,3.54,0.1,12.74,3.14,9.6,Delivery,Credit Card,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-101193,5/2/2023,DK008,Dunkins Store DK008,South,Florida,Miami,F003,Muffin,Bakery,NA,NA,2,2.95,0.2,4.72,1.69,3.03,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101194,8/25/2023,DK013,Dunkins Store DK013,South,Georgia,Atlanta,F001,Glazed Donut,Bakery,NA,NA,2,1.8,0.2,2.88,0.86,2.02,In-Store,Gift Card,Returning,Yes,No,Completed,Rainy,Evening
ORD-101195,4/12/2023,DK029,Dunkins Store DK029,South,Florida,Miami,B002,Iced Coffee,Coffee,Small,Iced,4,3.35,0,13.4,3.24,10.16,Delivery,Gift Card,New,No,No,Completed,Snowy,Morning
ORD-101196,12/18/2024,DK001,Dunkins Store DK001,South,Texas,Dallas,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.46,0,6.46,1.66,-2.4,In-Store,Cash,New,No,Yes,Refunded,Sunny,Morning
ORD-101197,12/8/2023,DK007,Dunkins Store DK007,South,Georgia,Atlanta,B002,Iced Coffee,Coffee,Large,Iced,4,4.18,0.2,13.38,3.31,10.07,In-Store,Mobile Wallet,New,Yes,No,Completed,Cold,Morning
ORD-101198,1/23/2023,DK022,Dunkins Store DK022,West,Colorado,Denver,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.38,0,3.38,0.92,2.46,In-Store,Credit Card,Returning,No,Yes,Completed,Snowy,Morning
ORD-101199,1/24/2023,DK027,Dunkins Store DK027,Northeast,New York,New York,B003,Cold Brew,Coffee,Small,Iced,3,3.63,0.2,8.71,2.89,5.82,Mobile App,Debit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101200,12/2/2024,DK020,Dunkins Store DK020,Midwest,Indiana,Indianapolis,B012,Mango Refresher,Refreshers,Small,Iced,1,3.87,0.05,3.68,1.11,2.57,Mobile App,Debit Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-101201,1/8/2023,DK010,Dunkins Store DK010,Midwest,Michigan,Detroit,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.06,0,6.06,1.69,4.37,Mobile App,Debit Card,Returning,No,No,Completed,Cloudy,Evening
ORD-101202,4/26/2023,DK018,Dunkins Store DK018,South,North Carolina,Charlotte,B001,Original Blend Coffee,Coffee,Medium,Hot,1,3.14,0.2,2.51,0.68,1.83,Mobile App,Cash,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101203,10/30/2024,DK018,Dunkins Store DK018,Midwest,Ohio,Columbus,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.48,0.1,5.83,1.87,3.96,Delivery,Gift Card,New,Yes,No,Completed,Rainy,Evening
ORD-101204,6/3/2023,DK006,Dunkins Store DK006,South,North Carolina,Charlotte,B008,Black Tea,Tea,Medium,Iced,1,3.22,0.15,2.74,0.56,2.18,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Rainy,Evening
ORD-101205,1/12/2024,DK013,Dunkins Store DK013,Midwest,Indiana,Indianapolis,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.42,0.2,2.74,0.66,2.08,In-Store,Debit Card,Returning,Yes,No,Completed,Cold,Evening
ORD-101206,12/24/2024,DK023,Dunkins Store DK023,South,North Carolina,Charlotte,B012,Mango Refresher,Refreshers,Medium,Iced,3,4.77,0.1,12.88,3.41,9.47,Delivery,Debit Card,Returning,Yes,No,Completed,Sunny,Afternoon
ORD-101207,1/10/2024,DK021,Dunkins Store DK021,South,Florida,Miami,B005,Cappuccino,Espresso,Small,Hot,1,4.31,0,4.31,1.2,3.11,Drive-Thru,Credit Card,New,No,No,Completed,Cloudy,Afternoon
ORD-101208,4/20/2023,DK001,Dunkins Store DK001,West,Washington,Seattle,B004,Latte,Espresso,Medium,Hot,4,4.97,0,19.88,5.13,14.75,In-Store,Gift Card,New,No,No,Completed,Cold,Afternoon
ORD-101209,1/1/2024,DK027,Dunkins Store DK027,Midwest,Illinois,Chicago,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.43,0.2,5.14,1.63,3.51,Delivery,Debit Card,Returning,Yes,Yes,Completed,Snowy,Evening
ORD-101210,8/26/2023,DK004,Dunkins Store DK004,West,California,Los Angeles,B002,Iced Coffee,Coffee,Small,Iced,1,3.03,0,3.03,0.83,-1.1,In-Store,Gift Card,New,No,Yes,Refunded,Snowy,Afternoon
ORD-101211,7/29/2024,DK011,Dunkins Store DK011,Midwest,Indiana,Indianapolis,F003,Muffin,Bakery,NA,NA,6,2.99,0.2,14.35,5.13,9.22,Drive-Thru,Cash,Returning,Yes,Yes,Completed,Cold,Evening
ORD-101212,7/2/2024,DK009,Dunkins Store DK009,Northeast,New Jersey,Jersey City,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,3,6.42,0,19.26,4.58,14.68,Delivery,Mobile Wallet,Returning,No,Yes,Completed,Sunny,Morning
ORD-101213,12/31/2024,DK025,Dunkins Store DK025,West,California,Los Angeles,B008,Black Tea,Tea,Large,Hot,1,3.65,0,3.65,0.53,3.12,Drive-Thru,Debit Card,New,No,Yes,Completed,Cold,Morning
ORD-101214,9/8/2024,DK027,Dunkins Store DK027,Northeast,New York,New York,B003,Cold Brew,Coffee,Large,Iced,1,4.54,0.05,4.31,0.97,3.34,Mobile App,Mobile Wallet,New,Yes,No,Completed,Cold,Evening
ORD-101215,1/16/2024,DK003,Dunkins Store DK003,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Small,Iced,1,3.4,0.05,3.23,0.81,2.42,Delivery,Debit Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-101216,4/30/2024,DK025,Dunkins Store DK025,Northeast,New Jersey,Jersey City,B005,Cappuccino,Espresso,Large,Hot,1,4.78,0,4.78,1.09,3.69,Drive-Thru,Gift Card,New,No,No,Completed,Rainy,Evening
ORD-101217,9/5/2023,DK017,Dunkins Store DK017,West,California,Los Angeles,B003,Cold Brew,Coffee,Large,Iced,4,4.87,0.05,18.51,4.12,14.39,In-Store,Mobile Wallet,Returning,Yes,No,Completed,Snowy,Morning
ORD-101218,7/2/2023,DK030,Dunkins Store DK030,South,Florida,Miami,B001,Original Blend Coffee,Coffee,Small,Hot,3,2.43,0.05,6.93,1.84,5.09,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101219,1/6/2023,DK003,Dunkins Store DK003,Midwest,Indiana,Indianapolis,B007,Matcha Latte,Tea,Medium,Hot,1,5.49,0.2,4.39,1.35,3.04,Drive-Thru,Cash,Returning,Yes,No,Completed,Rainy,Evening
ORD-101220,4/13/2023,DK017,Dunkins Store DK017,South,North Carolina,Charlotte,B007,Matcha Latte,Tea,Large,Hot,2,5.27,0,10.54,2.9,7.64,Mobile App,Gift Card,Returning,No,No,Completed,Rainy,Night
ORD-101221,10/19/2023,DK008,Dunkins Store DK008,West,Washington,Seattle,F002,Bagel with Cream Cheese,Bakery,NA,NA,4,3.5,0,14,4.05,9.95,In-Store,Gift Card,Returning,No,No,Completed,Cold,Afternoon
ORD-101222,5/2/2024,DK026,Dunkins Store DK026,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,4,5.97,0.05,22.69,6.6,16.09,In-Store,Cash,New,Yes,No,Completed,Sunny,Morning
ORD-101223,12/15/2023,DK023,Dunkins Store DK023,Northeast,Pennsylvania,Philadelphia,B012,Mango Refresher,Refreshers,Medium,Iced,2,4.54,0.15,7.72,2.1,5.62,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Cold,Afternoon
ORD-101224,2/19/2024,DK030,Dunkins Store DK030,West,California,Los Angeles,F003,Muffin,Bakery,NA,NA,1,2.86,0,2.86,0.79,2.07,Drive-Thru,Gift Card,Returning,No,No,Completed,Cold,Morning
ORD-101225,11/2/2023,DK018,Dunkins Store DK018,South,Texas,Dallas,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,5,6.03,0.15,25.63,8.46,17.17,Mobile App,Cash,New,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101226,12/6/2023,DK027,Dunkins Store DK027,Northeast,New York,New York,B006,Americano,Espresso,Medium,Hot,1,3.88,0.15,0,0,0,Delivery,Gift Card,Returning,Yes,No,Cancelled,Cold,Morning
ORD-101227,4/8/2023,DK025,Dunkins Store DK025,Midwest,Illinois,Chicago,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,5,6.19,0,30.95,7.82,23.13,In-Store,Credit Card,Returning,No,Yes,Completed,Rainy,Evening
ORD-101228,6/5/2023,DK002,Dunkins Store DK002,Northeast,Pennsylvania,Philadelphia,B011,Strawberry Refresher,Refreshers,Small,Iced,3,4.2,0.1,11.34,3.28,8.06,Mobile App,Mobile Wallet,Returning,Yes,No,Completed,Snowy,Morning
ORD-101229,1/20/2024,DK028,Dunkins Store DK028,West,Arizona,Phoenix,B001,Original Blend Coffee,Coffee,Small,Hot,1,2.59,0.15,2.2,0.63,1.57,Delivery,Mobile Wallet,Returning,Yes,No,Completed,Sunny,Evening
ORD-101230,4/21/2023,DK003,Dunkins Store DK003,Northeast,New York,New York,B011,Strawberry Refresher,Refreshers,Small,Iced,1,4.19,0,4.19,1.13,3.06,In-Store,Cash,New,Yes,Yes,Completed,Cloudy,Night
ORD-101231,8/15/2024,DK015,Dunkins Store DK015,South,Georgia,Atlanta,B011,Strawberry Refresher,Refreshers,Medium,Iced,1,4.65,0,4.65,1.05,3.6,Drive-Thru,Mobile Wallet,Returning,No,No,Completed,Cloudy,Evening
ORD-101232,10/29/2023,DK011,Dunkins Store DK011,Midwest,Ohio,Columbus,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,5.75,0.2,4.6,1.71,2.89,In-Store,Cash,New,Yes,Yes,Completed,Snowy,Morning
ORD-101233,7/13/2024,DK026,Dunkins Store DK026,Northeast,New York,New York,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,5,6.68,0,33.4,8.37,25.03,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Rainy,Morning
ORD-101234,7/1/2024,DK001,Dunkins Store DK001,Northeast,Pennsylvania,Philadelphia,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.01,0.1,5.41,1.69,3.72,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Cloudy,Night
ORD-101235,10/14/2023,DK023,Dunkins Store DK023,Northeast,New York,New York,B003,Cold Brew,Coffee,Large,Iced,1,4.57,0,4.57,1.07,3.5,Mobile App,Mobile Wallet,New,No,Yes,Completed,Sunny,Afternoon
ORD-101236,2/27/2023,DK007,Dunkins Store DK007,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,1,2.99,0,2.99,0.8,2.19,Mobile App,Mobile Wallet,Returning,No,No,Completed,Rainy,Morning
ORD-101237,10/7/2023,DK009,Dunkins Store DK009,Northeast,Massachusetts,Boston,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,1,5.8,0,5.8,1.63,4.17,In-Store,Cash,Returning,No,No,Completed,Snowy,Morning
ORD-101238,1/16/2024,DK029,Dunkins Store DK029,South,Georgia,Atlanta,B002,Iced Coffee,Coffee,Medium,Iced,1,3.55,0.1,3.19,0.81,-1.19,In-Store,Cash,New,Yes,No,Refunded,Cold,Afternoon
ORD-101239,9/11/2023,DK020,Dunkins Store DK020,West,Colorado,Denver,B006,Americano,Espresso,Large,Hot,2,4.35,0,8.7,1.43,7.27,In-Store,Cash,Returning,No,Yes,Completed,Cold,Morning
ORD-101240,3/27/2024,DK024,Dunkins Store DK024,South,Texas,Dallas,F003,Muffin,Bakery,NA,NA,2,2.84,0,5.68,1.65,-2.02,In-Store,Cash,New,Yes,Yes,Refunded,Cold,Afternoon
ORD-101241,2/28/2023,DK023,Dunkins Store DK023,South,North Carolina,Charlotte,F002,Bagel with Cream Cheese,Bakery,NA,NA,4,3.52,0.15,11.97,3.9,8.07,In-Store,Mobile Wallet,Returning,Yes,No,Completed,Cold,Morning
ORD-101242,1/15/2023,DK009,Dunkins Store DK009,Midwest,Illinois,Chicago,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.25,0.2,2.6,0.66,-0.97,Mobile App,Debit Card,Returning,Yes,Yes,Refunded,Cold,Evening
ORD-101243,7/12/2023,DK014,Dunkins Store DK014,Midwest,Ohio,Columbus,B001,Original Blend Coffee,Coffee,Large,Hot,2,3.5,0.15,5.95,1.35,4.6,Drive-Thru,Cash,New,Yes,Yes,Completed,Cloudy,Morning
ORD-101244,9/2/2023,DK012,Dunkins Store DK012,South,Georgia,Atlanta,B008,Black Tea,Tea,Small,Hot,5,2.64,0.2,10.56,2.62,7.94,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101245,7/26/2023,DK019,Dunkins Store DK019,Northeast,Massachusetts,Boston,F001,Glazed Donut,Bakery,NA,NA,1,1.8,0,1.8,0.42,1.38,Drive-Thru,Credit Card,Returning,No,Yes,Completed,Cloudy,Morning
ORD-101246,5/27/2024,DK013,Dunkins Store DK013,South,North Carolina,Charlotte,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,1,5.48,0,5.48,1.65,3.83,Delivery,Debit Card,Returning,Yes,No,Completed,Rainy,Night
ORD-101247,11/9/2024,DK003,Dunkins Store DK003,Northeast,New Jersey,Jersey City,B005,Cappuccino,Espresso,Large,Hot,4,5.34,0,21.36,4.6,16.76,In-Store,Cash,New,No,Yes,Completed,Cloudy,Night
ORD-101248,12/19/2023,DK007,Dunkins Store DK007,Northeast,Pennsylvania,Philadelphia,F001,Glazed Donut,Bakery,NA,NA,1,1.69,0,1.69,0.44,1.25,Drive-Thru,Cash,New,No,No,Completed,Cold,Morning
ORD-101249,11/17/2023,DK014,Dunkins Store DK014,Northeast,New York,New York,B008,Black Tea,Tea,Large,Hot,2,3.64,0.2,5.82,1.12,4.7,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Rainy,Night
ORD-101250,9/6/2024,DK002,Dunkins Store DK002,Midwest,Illinois,Chicago,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,4,6.1,0.15,20.74,6.48,-7.13,Delivery,Mobile Wallet,Returning,Yes,No,Refunded,Rainy,Morning
ORD-101251,12/1/2023,DK024,Dunkins Store DK024,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Medium,Iced,2,3.58,0.15,6.09,1.59,4.5,In-Store,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Evening
ORD-101252,8/1/2024,DK014,Dunkins Store DK014,West,Washington,Seattle,B008,Black Tea,Tea,Large,Iced,5,3.4,0.05,16.15,2.81,13.34,Drive-Thru,Cash,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101253,1/28/2024,DK012,Dunkins Store DK012,West,Washington,Seattle,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.59,0.05,6.82,1.82,5,In-Store,Gift Card,Returning,Yes,Yes,Completed,Cold,Evening
ORD-101254,3/28/2023,DK019,Dunkins Store DK019,West,Arizona,Phoenix,B012,Mango Refresher,Refreshers,Small,Iced,5,3.79,0.05,18,5.17,12.83,Mobile App,Debit Card,New,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101255,2/5/2023,DK004,Dunkins Store DK004,South,Texas,Dallas,B006,Americano,Espresso,Large,Hot,6,3.97,0.05,22.63,4.65,17.98,Delivery,Credit Card,New,Yes,No,Completed,Cold,Afternoon
ORD-101256,10/26/2024,DK016,Dunkins Store DK016,Midwest,Indiana,Indianapolis,F003,Muffin,Bakery,NA,NA,1,2.97,0.15,2.52,0.85,-0.83,Delivery,Cash,Returning,Yes,Yes,Refunded,Sunny,Afternoon
ORD-101257,3/22/2024,DK013,Dunkins Store DK013,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,3,2.96,0,8.88,2.47,6.41,Mobile App,Gift Card,New,No,Yes,Completed,Sunny,Afternoon
ORD-101258,6/28/2023,DK029,Dunkins Store DK029,South,Texas,Dallas,B007,Matcha Latte,Tea,Medium,Iced,3,5.09,0.15,12.98,4.38,8.6,Delivery,Mobile Wallet,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101259,8/24/2023,DK008,Dunkins Store DK008,Northeast,New York,New York,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.04,0.05,5.74,1.81,3.93,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Morning
ORD-101260,7/5/2023,DK029,Dunkins Store DK029,Midwest,Ohio,Columbus,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,4,6.67,0.1,24.01,7.25,16.76,Drive-Thru,Gift Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101261,1/2/2024,DK012,Dunkins Store DK012,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Small,Iced,2,3.92,0.05,7.45,2.19,5.26,Mobile App,Mobile Wallet,Returning,Yes,No,Completed,Sunny,Evening
ORD-101262,1/19/2024,DK028,Dunkins Store DK028,West,Arizona,Phoenix,B003,Cold Brew,Coffee,Medium,Iced,2,4.11,0,8.22,2.13,-3.04,Mobile App,Gift Card,Returning,Yes,Yes,Refunded,Sunny,Night
ORD-101263,6/15/2024,DK024,Dunkins Store DK024,Midwest,Ohio,Columbus,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,2,6.67,0,13.34,3.39,9.95,Delivery,Debit Card,Returning,No,No,Completed,Sunny,Afternoon
ORD-101264,7/31/2023,DK014,Dunkins Store DK014,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Small,Iced,1,4.18,0,4.18,1.1,3.08,Mobile App,Cash,New,Yes,Yes,Completed,Cold,Evening
ORD-101265,10/1/2024,DK004,Dunkins Store DK004,Midwest,Illinois,Chicago,B001,Original Blend Coffee,Coffee,Small,Hot,1,2.62,0,2.62,0.6,2.02,In-Store,Debit Card,New,No,No,Completed,Rainy,Morning
ORD-101266,11/15/2024,DK021,Dunkins Store DK021,West,California,Los Angeles,B003,Cold Brew,Coffee,Small,Iced,2,3.77,0.05,7.16,1.97,5.19,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Rainy,Evening
ORD-101267,6/9/2024,DK013,Dunkins Store DK013,Northeast,Massachusetts,Boston,B012,Mango Refresher,Refreshers,Large,Iced,1,4.7,0.1,4.23,1.15,3.08,Drive-Thru,Mobile Wallet,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101268,6/13/2024,DK009,Dunkins Store DK009,West,Washington,Seattle,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.03,0.15,5.13,1.82,3.31,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-101269,7/14/2023,DK002,Dunkins Store DK002,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Large,Iced,1,3.98,0,3.98,0.86,3.12,Delivery,Credit Card,New,No,No,Completed,Snowy,Morning
ORD-101270,10/4/2023,DK023,Dunkins Store DK023,Midwest,Ohio,Columbus,F001,Glazed Donut,Bakery,NA,NA,4,1.61,0.1,5.8,1.78,4.02,Mobile App,Debit Card,New,Yes,Yes,Completed,Cloudy,Evening
ORD-101271,3/8/2023,DK027,Dunkins Store DK027,Northeast,Massachusetts,Boston,B003,Cold Brew,Coffee,Large,Iced,2,5.02,0.05,9.54,2.03,7.51,In-Store,Credit Card,New,Yes,Yes,Completed,Sunny,Morning
ORD-101272,6/13/2024,DK005,Dunkins Store DK005,West,California,Los Angeles,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,5.97,0.2,4.78,1.66,3.12,Delivery,Cash,New,Yes,No,Completed,Rainy,Afternoon
ORD-101273,6/28/2023,DK001,Dunkins Store DK001,South,Texas,Dallas,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,2,5.76,0,11.52,3.65,7.87,Delivery,Debit Card,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-101274,11/6/2023,DK026,Dunkins Store DK026,Northeast,Pennsylvania,Philadelphia,B006,Americano,Espresso,Large,Hot,2,4.49,0.15,7.63,1.6,6.03,Delivery,Gift Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-101275,2/20/2023,DK021,Dunkins Store DK021,South,Florida,Miami,B012,Mango Refresher,Refreshers,Large,Iced,2,5.23,0,0,0,0,Drive-Thru,Gift Card,New,No,No,Cancelled,Snowy,Morning
ORD-101276,2/14/2023,DK007,Dunkins Store DK007,Midwest,Ohio,Columbus,B004,Latte,Espresso,Small,Hot,1,4.58,0.05,4.35,1.25,3.1,Delivery,Mobile Wallet,New,Yes,No,Completed,Sunny,Evening
ORD-101277,11/28/2023,DK019,Dunkins Store DK019,Northeast,New Jersey,Jersey City,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.34,0.1,6.01,1.99,4.02,In-Store,Cash,New,Yes,Yes,Completed,Cloudy,Night
ORD-101278,5/21/2023,DK002,Dunkins Store DK002,Midwest,Michigan,Detroit,B012,Mango Refresher,Refreshers,Medium,Iced,1,4.34,0,4.34,1.13,3.21,Drive-Thru,Debit Card,New,No,No,Completed,Cloudy,Morning
ORD-101279,10/30/2024,DK017,Dunkins Store DK017,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,6.61,0.15,5.62,1.67,3.95,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101280,9/9/2023,DK027,Dunkins Store DK027,Northeast,New York,New York,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.67,0.1,3.3,0.99,2.31,Delivery,Gift Card,New,Yes,No,Completed,Cloudy,Morning
ORD-101281,8/20/2024,DK001,Dunkins Store DK001,Midwest,Ohio,Columbus,F001,Glazed Donut,Bakery,NA,NA,3,1.79,0,5.37,1.38,3.99,In-Store,Debit Card,Returning,No,No,Completed,Sunny,Afternoon
ORD-101282,12/26/2023,DK007,Dunkins Store DK007,Midwest,Michigan,Detroit,B003,Cold Brew,Coffee,Medium,Iced,1,4.59,0,4.59,1.06,3.53,In-Store,Credit Card,Returning,No,Yes,Completed,Sunny,Evening
